14.7993	-0.389021
14.8829	-0.387918
14.9666	-0.386826
15.0502	-0.385742
15.1338	-0.384667
15.2174	-0.383602
15.301	-0.382545
15.3846	-0.381497
15.4682	-0.380457
15.5518	-0.379426
15.6355	-0.378403
15.7191	-0.377389
15.8027	-0.376382
15.8863	-0.375384
15.9699	-0.374393
16.0535	-0.373411
16.1371	-0.372436
16.2207	-0.371468
16.3043	-0.370509
16.388	-0.369556
16.4716	-0.368611
16.5552	-0.367673
16.6388	-0.366742
16.7224	-0.365819
16.806	-0.364902
16.8896	-0.363992
16.9732	-0.363089
17.0569	-0.362192
17.1405	-0.361303
17.2241	-0.360419
17.3077	-0.359542
17.3913	-0.358672
17.4749	-0.357808
17.5585	-0.35695
17.6421	-0.356098
17.7258	-0.355252
17.8094	-0.354413
17.893	-0.353579
17.9766	-0.352751
18.0602	-0.351929
18.1438	-0.351112
18.2274	-0.350302
18.311	-0.349497
18.3946	-0.348697
18.4783	-0.347903
18.5619	-0.347114
18.6455	-0.346331
18.7291	-0.345553
18.8127	-0.34478
18.8963	-0.344012
18.9799	-0.343249
19.0635	-0.342492
19.1472	-0.341739
19.2308	-0.340992
19.3144	-0.340249
19.398	-0.339511
19.4816	-0.338778
19.5652	-0.33805
19.6488	-0.337326
19.7324	-0.336607
19.8161	-0.335892
19.8997	-0.335183
19.9833	-0.334477
20.0669	-0.333776
20.1505	-0.333079
20.2341	-0.332387
20.3177	-0.331699
20.4013	-0.331016
20.485	-0.330336
20.5686	-0.329661
20.6522	-0.32899
20.7358	-0.328322
20.8194	-0.327659
20.903	-0.327
20.9866	-0.326345
21.0702	-0.325694
21.1538	-0.325047
21.2375	-0.324403
21.3211	-0.323764
21.4047	-0.323128
21.4883	-0.322496
21.5719	-0.321867
21.6555	-0.321243
21.7391	-0.320622
21.8227	-0.320004
21.9064	-0.31939
21.99	-0.31878
22.0736	-0.318173
22.1572	-0.317569
22.2408	-0.316969
22.3244	-0.316372
22.408	-0.315779
22.4916	-0.315189
22.5753	-0.314602
22.6589	-0.314019
22.7425	-0.313439
22.8261	-0.312862
22.9097	-0.312288
22.9933	-0.311717
23.0769	-0.31115
23.1605	-0.310585
23.2441	-0.310024
23.3278	-0.309465
23.4114	-0.30891
23.495	-0.308358
23.5786	-0.307808
23.6622	-0.307262
23.7458	-0.306718
23.8294	-0.306178
23.913	-0.30564
23.9967	-0.305105
24.0803	-0.304573
24.1639	-0.304043
24.2475	-0.303516
24.3311	-0.302992
24.4147	-0.302471
24.4983	-0.301953
24.5819	-0.301437
24.6656	-0.300923
24.7492	-0.300413
24.8328	-0.299905
24.9164	-0.299399
25	-0.298896
25.0836	-0.298396
25.1672	-0.297898
25.2508	-0.297402
25.3344	-0.29691
25.4181	-0.296419
25.5017	-0.295931
25.5853	-0.295445
25.6689	-0.294962
25.7525	-0.294481
25.8361	-0.294002
25.9197	-0.293526
26.0033	-0.293052
26.087	-0.292581
26.1706	-0.292111
26.2542	-0.291644
26.3378	-0.291179
26.4214	-0.290716
26.505	-0.290256
26.5886	-0.289798
26.6722	-0.289342
26.7559	-0.288888
26.8395	-0.288436
26.9231	-0.287986
27.0067	-0.287538
27.0903	-0.287093
27.1739	-0.286649
27.2575	-0.286208
27.3411	-0.285768
27.4247	-0.285331
27.5084	-0.284896
27.592	-0.284462
27.6756	-0.284031
27.7592	-0.283601
27.8428	-0.283174
27.9264	-0.282748
28.01	-0.282325
28.0936	-0.281903
28.1773	-0.281483
28.2609	-0.281065
28.3445	-0.280649
28.4281	-0.280234
28.5117	-0.279822
28.5953	-0.279411
28.6789	-0.279002
28.7625	-0.278595
28.8462	-0.27819
28.9298	-0.277787
29.0134	-0.277385
29.097	-0.276985
29.1806	-0.276586
29.2642	-0.27619
29.3478	-0.275795
29.4314	-0.275402
29.5151	-0.27501
29.5987	-0.27462
29.6823	-0.274232
29.7659	-0.273846
29.8495	-0.273461
29.9331	-0.273077
30.0167	-0.272696
30.1003	-0.272315
30.1839	-0.271937
30.2676	-0.27156
30.3512	-0.271185
30.4348	-0.270811
30.5184	-0.270439
30.602	-0.270068
30.6856	-0.269699
30.7692	-0.269331
30.8528	-0.268965
30.9365	-0.2686
31.0201	-0.268237
31.1037	-0.267875
31.1873	-0.267515
31.2709	-0.267156
31.3545	-0.266798
31.4381	-0.266442
31.5217	-0.266088
31.6054	-0.265735
31.689	-0.265383
31.7726	-0.265032
31.8562	-0.264683
31.9398	-0.264336
32.0234	-0.26399
32.107	-0.263645
32.1906	-0.263301
32.2742	-0.262959
32.3579	-0.262618
32.4415	-0.262279
32.5251	-0.26194
32.6087	-0.261603
32.6923	-0.261268
32.7759	-0.260934
32.8595	-0.2606
32.9431	-0.260269
33.0268	-0.259938
33.1104	-0.259609
33.194	-0.259281
33.2776	-0.258954
33.3612	-0.258629
33.4448	-0.258304
33.5284	-0.257981
33.612	-0.257659
33.6957	-0.257339
33.7793	-0.257019
33.8629	-0.256701
33.9465	-0.256384
34.0301	-0.256068
34.1137	-0.255753
34.1973	-0.25544
34.2809	-0.255127
34.3645	-0.254816
34.4482	-0.254506
34.5318	-0.254197
34.6154	-0.253889
34.699	-0.253582
34.7826	-0.253276
34.8662	-0.252972
34.9498	-0.252668
35.0334	-0.252366
35.1171	-0.252064
35.2007	-0.251764
35.2843	-0.251465
35.3679	-0.251167
35.4515	-0.25087
35.5351	-0.250574
35.6187	-0.250279
35.7023	-0.249985
35.786	-0.249692
35.8696	-0.2494
35.9532	-0.249109
36.0368	-0.248819
36.1204	-0.248531
36.204	-0.248243
36.2876	-0.247956
36.3712	-0.24767
36.4548	-0.247385
36.5385	-0.247102
36.6221	-0.246819
36.7057	-0.246537
36.7893	-0.246256
36.8729	-0.245976
36.9565	-0.245697
37.0401	-0.245419
37.1237	-0.245142
37.2074	-0.244865
37.291	-0.24459
37.3746	-0.244316
37.4582	-0.244042
37.5418	-0.24377
37.6254	-0.243498
37.709	-0.243228
37.7926	-0.242958
37.8763	-0.242689
37.9599	-0.242421
38.0435	-0.242154
38.1271	-0.241888
38.2107	-0.241622
38.2943	-0.241358
38.3779	-0.241094
38.4615	-0.240832
38.5452	-0.24057
38.6288	-0.240309
38.7124	-0.240048
38.796	-0.239789
38.8796	-0.239531
38.9632	-0.239273
39.0468	-0.239016
39.1304	-0.23876
39.214	-0.238505
39.2977	-0.23825
39.3813	-0.237997
39.4649	-0.237744
39.5485	-0.237492
39.6321	-0.237241
39.7157	-0.236991
39.7993	-0.236741
39.8829	-0.236492
39.9666	-0.236244
40.0502	-0.235997
40.1338	-0.235751
40.2174	-0.235505
40.301	-0.23526
40.3846	-0.235016
40.4682	-0.234773
40.5518	-0.23453
40.6355	-0.234288
40.7191	-0.234047
40.8027	-0.233807
40.8863	-0.233567
40.9699	-0.233328
41.0535	-0.23309
41.1371	-0.232852
41.2207	-0.232616
41.3043	-0.23238
41.388	-0.232144
41.4716	-0.23191
41.5552	-0.231676
41.6388	-0.231443
41.7224	-0.23121
41.806	-0.230979
41.8896	-0.230748
41.9732	-0.230517
42.0569	-0.230288
42.1405	-0.230059
42.2241	-0.22983
42.3077	-0.229603
42.3913	-0.229376
42.4749	-0.229149
42.5585	-0.228924
42.6421	-0.228699
42.7258	-0.228474
42.8094	-0.228251
42.893	-0.228028
42.9766	-0.227806
43.0602	-0.227584
43.1438	-0.227363
43.2274	-0.227143
43.311	-0.226923
43.3946	-0.226704
43.4783	-0.226485
43.5619	-0.226267
43.6455	-0.22605
43.7291	-0.225834
43.8127	-0.225618
43.8963	-0.225402
43.9799	-0.225188
44.0635	-0.224973
44.1472	-0.22476
44.2308	-0.224547
44.3144	-0.224335
44.398	-0.224123
44.4816	-0.223912
44.5652	-0.223701
44.6488	-0.223492
44.7324	-0.223282
44.8161	-0.223073
44.8997	-0.222865
44.9833	-0.222658
45.0669	-0.222451
45.1505	-0.222244
45.2341	-0.222039
45.3177	-0.221833
45.4013	-0.221629
45.4849	-0.221424
45.5686	-0.221221
45.6522	-0.221018
45.7358	-0.220815
45.8194	-0.220614
45.903	-0.220412
45.9866	-0.220211
46.0702	-0.220011
46.1538	-0.219812
46.2375	-0.219612
46.3211	-0.219414
46.4047	-0.219216
46.4883	-0.219018
46.5719	-0.218821
46.6555	-0.218625
46.7391	-0.218429
46.8227	-0.218233
46.9064	-0.218038
46.99	-0.217844
47.0736	-0.21765
47.1572	-0.217457
47.2408	-0.217264
47.3244	-0.217072
47.408	-0.21688
47.4916	-0.216689
47.5753	-0.216498
47.6589	-0.216308
47.7425	-0.216118
47.8261	-0.215929
47.9097	-0.21574
47.9933	-0.215552
48.0769	-0.215364
48.1605	-0.215176
48.2441	-0.21499
48.3278	-0.214803
48.4114	-0.214618
48.495	-0.214432
48.5786	-0.214247
48.6622	-0.214063
48.7458	-0.213879
48.8294	-0.213696
48.913	-0.213513
48.9967	-0.21333
49.0803	-0.213148
49.1639	-0.212967
49.2475	-0.212786
49.3311	-0.212605
49.4147	-0.212425
49.4983	-0.212245
49.5819	-0.212066
49.6656	-0.211887
49.7492	-0.211709
49.8328	-0.211531
49.9164	-0.211354
50	-0.211179
